date,ticker,open,high,low,close,volume,market_cap,pe_ratio,sector
2029-04-20,MSFT,102.31,105.31,101.45,102.74,1653104.0,296568460453141.06,24.62,Semiconductors
2029-04-22,MSFT,104.79,106.35,102.05,103.02,1340681.0,97222546565980.95,13.89,Semiconductors
2029-04-23,MSFT,105.77,105.99,102.91,104.93,2196884.0,97222546565980.95,14.44,Consumer
2029-04-24,MSFT,103.7,105.59,102.1,103.0,4693785.0,195323743941545.7,54.12,Consumer
2029-04-25,MSFT,103.66,105.16,99.58,102.34,10907292.0,222766657537081.6,31.67,Consumer
2029-04-26,MSFT,105.23,108.38,102.31,107.33,2676210.0,50650443514112.16,31.67,Consumer
2029-04-28,MSFT,106.34,106.49,104.35,105.79,1837854.0,263710497090643.12,24.29,Technology
2029-04-29,MSFT,106.57,106.73,102.9,105.45,12763373.0,237491661635866.53,14.73,Semiconductors
2029-05-01,MSFT,104.7,107.55,101.72,104.81,23091098.0,180329150290046.38,49.12,Technology
2029-05-02,MSFT,107.25,108.79,103.09,106.04,4339403.0,6597637578427.87,39.13,Consumer
2029-05-03,MSFT,107.55,109.1,105.58,107.14,2093928.0,118623461535194.56,46.02,Technology
2029-05-04,MSFT,112.24,115.39,109.58,112.91,5356880.0,118623461535194.56,59.86,Technology
2029-05-05,MSFT,113.18,114.87,111.09,112.52,578188.0,115023018996372.72,17.71,Semiconductors
2029-05-07,MSFT,117.46,120.63,114.74,118.85,4853076.0,159616323047255.97,33.65,Semiconductors
2029-05-08,MSFT,117.61,122.29,114.33,119.89,2183071.0,15405971530293.26,33.65,Semiconductors
2029-05-09,MSFT,117.42,118.33,117.29,118.03,1229688.0,45560786311191.98,45.92,Technology
2029-05-10,MSFT,117.03,120.73,114.6,118.65,1722312.0,294480175635220.5,18.65,Consumer
2029-05-12,MSFT,119.76,120.51,117.22,119.07,6361236.0,99036001315243.12,10.71,Consumer
2029-05-13,MSFT,118.05,119.88,116.3,118.49,5427030.0,134087943296086.31,46.88,Consumer
2029-05-14,MSFT,119.77,120.73,118.48,119.07,837264.0,158723806681845.06,28.92,Semiconductors
2029-05-15,MSFT,121.91,122.46,119.06,121.1,4435089.0,243236638294565.3,30.4,Technology
2029-05-16,MSFT,123.75,124.38,122.87,123.15,662272.0,92742317610763.28,27.18,Technology
2029-05-17,MSFT,125.89,127.6,125.62,127.2,2829952.0,103990151302865.16,19.48,Consumer
2029-05-19,MSFT,126.71,128.88,125.24,126.69,1816827.0,213402506985886.88,45.46,Consumer
2029-05-21,MSFT,123.25,126.74,121.24,123.59,3245424.0,235145122062506.8,40.27,Semiconductors
2029-05-22,MSFT,120.55,123.95,119.88,122.05,2783356.0,202058915128559.47,16.64,Technology
2029-05-26,MSFT,114.57,117.49,112.24,114.45,8703936.0,49598897962137.91,54.6,Semiconductors
2029-05-27,MSFT,117.21,122.79,114.45,119.29,2900579.0,336120960223712.9,46.93,Consumer
2029-05-28,MSFT,120.51,122.25,117.69,121.01,10505105.0,81519194212085.92,56.16,Consumer
2029-05-29,MSFT,124.34,126.93,122.55,123.98,1209507.0,122184717415672.8,49.87,Consumer
2029-05-30,MSFT,125.03,128.69,121.48,125.28,2874937.0,46529418508343.66,51.7,Semiconductors
2029-05-31,MSFT,123.0,125.75,121.67,121.9,10168318.0,57695881327061.97,41.39,Consumer
2029-06-02,MSFT,117.47,117.91,114.15,117.56,12633077.0,158114887779146.7,25.04,Technology
2029-06-03,MSFT,119.23,122.51,117.79,119.11,7299285.0,32143301792233.46,25.04,Technology
2029-06-04,MSFT,114.51,114.82,111.14,114.61,7671254.0,109444411181840.14,17.05,Technology
2029-06-06,MSFT,117.74,118.16,114.06,117.14,1078031.0,160633184672608.6,14.83,Technology
2029-06-07,MSFT,114.83,116.6,114.31,115.94,562663.0,273562621370494.9,40.71,Semiconductors
2029-06-08,MSFT,118.45,120.31,117.01,117.22,4723817.0,13719677506157.19,24.96,Consumer
2029-06-09,MSFT,116.24,118.98,111.65,114.77,45267447.0,193555436538746.1,24.96,Technology
2029-06-11,MSFT,115.17,116.23,113.87,114.55,2627055.0,166853418683320.12,27.05,Consumer
2029-06-12,MSFT,116.92,118.38,114.67,117.59,2233350.0,321700190963391.1,39.2,Technology
2029-06-17,MSFT,115.71,115.92,114.29,115.26,2632213.0,254556648113369.25,53.15,Semiconductors
2029-06-18,MSFT,115.45,118.12,114.69,116.38,1578683.0,2097845518705.25,20.54,Semiconductors
2029-06-20,MSFT,116.07,119.3,111.52,114.79,1628056.0,303908348417542.2,51.48,Consumer
2029-06-21,MSFT,115.85,117.91,115.7,115.93,1204036.0,150210840874592.38,34.96,Consumer
2029-06-22,MSFT,116.98,117.28,115.41,117.02,5442180.0,78803072633706.78,44.12,Technology
2029-06-23,MSFT,113.41,115.1,112.52,114.74,5886556.0,199220708728151.3,30.26,Semiconductors
2029-06-24,MSFT,115.91,116.89,112.09,114.46,1130939.0,58040987159936.92,56.98,Consumer
2029-06-25,MSFT,114.29,118.13,112.49,115.38,4417571.0,194925598939046.1,19.7,Semiconductors
2029-06-26,MSFT,115.06,118.01,114.27,116.57,14605632.0,256486485114981.6,42.33,Semiconductors
2029-06-28,MSFT,118.84,120.63,115.37,117.98,2213802.0,34385290655871.98,30.54,Technology
2029-06-30,MSFT,124.91,127.45,124.11,124.43,702175.0,269955732476524.8,10.32,Technology
2029-07-01,MSFT,122.26,123.64,120.75,122.42,2068504.0,282127213353204.7,55.64,Semiconductors
2029-07-02,MSFT,122.96,125.49,121.89,122.12,2447900.0,282127213353204.7,15.98,Consumer
2029-07-03,MSFT,122.42,126.34,120.28,124.16,1860224.0,282127213353204.7,36.02,Consumer
2029-07-04,MSFT,124.63,128.35,122.42,123.76,3781897.0,199462472254970.4,36.02,Consumer
2029-07-05,MSFT,123.38,126.22,121.88,123.12,3333180.0,276289725508302.1,35.59,Technology
2029-07-06,MSFT,120.35,122.93,117.86,121.28,8650306.0,276289725508302.1,30.3,Technology
2029-07-07,MSFT,123.2,125.77,122.24,123.67,1019681.0,155687383011635.5,37.69,Technology
2029-07-08,MSFT,124.87,127.22,122.71,123.36,8992327.0,211088937469676.1,26.33,Semiconductors
2029-07-09,MSFT,121.33,123.49,118.51,121.36,2932328.0,293783556600520.2,18.9,Consumer
2029-07-10,MSFT,120.93,121.89,120.5,120.76,1408472.0,83634954547748.39,33.07,Technology
2029-07-11,MSFT,117.83,118.39,117.28,117.55,318921.0,188423649024120.0,23.43,Technology
2029-07-12,MSFT,120.41,121.7,116.97,121.03,2984075.0,85972084456222.22,22.11,Semiconductors
2029-07-13,MSFT,118.54,120.28,116.03,118.05,25255983.0,85277121640762.05,57.94,Semiconductors
2029-07-14,MSFT,117.93,121.03,114.86,118.05,1112987.0,348766243596834.5,43.72,Consumer
2029-07-15,MSFT,122.65,124.72,121.28,121.78,7583737.0,2316975924287.41,45.03,Technology
2029-07-16,MSFT,122.77,126.09,120.33,122.0,966947.0,213622920904924.1,50.37,Semiconductors
2029-07-18,MSFT,119.41,122.61,118.95,119.34,2652070.0,301213455899526.9,50.37,Semiconductors
2029-07-19,MSFT,114.86,117.37,113.47,115.33,4408488.0,220468295429783.7,12.3,Consumer
2029-07-20,MSFT,112.39,113.08,110.28,112.05,1552754.0,332003120557336.7,42.58,Technology
2029-07-21,MSFT,112.48,116.08,111.68,113.01,12578605.0,302419872082657.4,22.29,Semiconductors
2029-07-23,MSFT,111.03,111.69,110.62,110.77,2884317.0,259871646755512.56,51.92,Technology
2029-07-24,MSFT,111.88,114.95,110.24,111.03,583678.0,212496463847509.72,32.77,Consumer
2029-07-27,MSFT,116.51,117.43,114.39,115.51,283044.0,151191907076354.72,40.4,Consumer
2029-07-28,MSFT,117.18,121.45,113.68,119.11,1478410.0,274512064493908.8,12.08,Semiconductors
2029-07-29,MSFT,117.48,120.33,113.86,115.94,2374399.0,124096819708015.72,54.21,Technology
2029-07-30,MSFT,118.93,121.87,118.19,120.2,19399546.0,127970079843319.69,50.69,Technology
2029-07-31,MSFT,120.07,122.03,119.3,120.5,1029477.0,341583289563894.5,38.04,Semiconductors
2029-08-01,MSFT,118.96,121.39,117.76,119.77,2954637.0,218503734572010.6,38.04,Consumer
2029-08-03,MSFT,117.83,122.64,116.37,119.39,1609436.0,53259661867194.14,31.5,Consumer
2029-08-05,MSFT,115.08,119.34,113.17,116.19,426743.0,118326090014188.7,40.72,Semiconductors
2029-08-07,MSFT,115.78,117.48,114.78,115.54,1256523.0,118326090014188.7,27.56,Consumer
2029-08-08,MSFT,113.46,114.06,110.46,113.71,823762.0,331619091572156.0,51.28,Semiconductors
2029-08-09,MSFT,111.71,116.16,111.23,112.92,4590171.0,303286314435206.4,24.29,Semiconductors
2029-08-11,MSFT,112.9,116.12,108.51,111.24,2919970.0,36788523355831.02,11.85,Technology
2029-08-12,MSFT,112.01,115.02,108.93,113.35,3310524.0,238097853772296.8,21.53,Technology
2029-08-13,MSFT,110.69,113.59,110.4,112.65,1439575.0,106029297953687.05,15.72,Semiconductors
2029-08-14,MSFT,115.52,116.15,112.65,114.68,4741721.0,28688865115102.27,47.51,Technology
2029-08-15,MSFT,112.96,114.27,109.63,111.69,3911160.0,28688865115102.27,51.25,Technology
2029-08-16,MSFT,114.41,117.49,111.81,114.07,2592453.0,281908636759369.75,35.2,Consumer
2029-08-17,MSFT,115.58,117.12,113.91,115.51,4706233.0,260260750977305.44,39.33,Technology
2029-08-18,MSFT,113.1,113.7,110.13,111.84,2549516.0,57577460969529.74,21.48,Technology
2029-08-19,MSFT,112.98,115.18,111.63,112.86,1037280.0,128114932743288.72,53.34,Technology
2029-08-20,MSFT,114.38,116.26,110.63,113.54,8527653.0,316000486023005.8,23.46,Technology
2029-08-21,MSFT,112.68,115.7,111.51,112.43,2060590.0,95254020968956.95,43.58,Technology
2029-08-23,MSFT,111.89,112.1,109.0,110.96,2768143.0,107997709726926.7,32.0,Consumer
2029-08-24,MSFT,115.75,117.99,114.68,114.85,5210514.0,324220780579902.75,40.95,Technology
2029-08-25,MSFT,114.52,115.11,113.18,114.76,1066965.0,331534819020440.2,29.33,Technology
2029-08-27,MSFT,115.4,118.46,112.64,114.81,692468.0,331278351226138.7,18.78,Semiconductors
2029-08-29,MSFT,110.32,113.49,107.09,111.78,2590425.0,259511978385543.84,17.45,Consumer
2029-08-31,MSFT,109.71,111.65,107.54,109.51,562333.0,144586383073804.56,37.96,Semiconductors
2029-09-01,MSFT,105.65,106.15,101.96,104.87,773665.0,285744430244651.75,15.44,Technology
2029-09-02,MSFT,107.87,110.81,107.42,108.22,1636232.0,223826399504924.7,22.7,Consumer
2029-09-03,MSFT,106.53,109.62,104.88,105.14,376541.0,231211757207348.28,17.25,Semiconductors
2029-09-05,MSFT,105.26,106.87,101.57,103.5,2079007.0,122501090055673.48,31.88,Consumer
2029-09-09,MSFT,105.85,108.84,104.16,107.26,3862501.0,255630334439926.44,19.45,Consumer
2029-09-10,MSFT,107.7,109.79,103.73,106.34,6289695.0,116258065642112.16,56.06,Technology
2029-09-11,MSFT,107.64,110.49,103.39,106.1,1576859.0,154414715955059.47,56.06,Semiconductors
2029-09-13,MSFT,107.41,111.56,104.97,108.31,9663236.0,271803488802123.8,55.99,Consumer
2029-09-14,MSFT,109.16,112.61,107.56,109.37,11660884.0,19892216420018.37,46.12,Technology
2029-09-15,MSFT,105.54,109.39,103.87,106.53,2983905.0,171866882055930.25,59.11,Semiconductors
2029-09-16,MSFT,103.35,103.58,101.11,102.78,542326.0,254569948650046.97,27.16,Semiconductors
2029-09-17,MSFT,104.73,109.29,102.11,106.26,9873746.0,49122110652749.72,37.99,Semiconductors
2029-09-18,MSFT,106.61,107.55,104.04,106.76,2980587.0,86215453807812.94,43.22,Semiconductors
2029-09-19,MSFT,106.76,109.68,104.56,108.18,1503733.0,158972541270532.97,17.6,Consumer
2029-09-20,MSFT,108.0,108.5,107.51,107.64,415134.0,137549589288027.64,23.62,Technology
2029-09-21,MSFT,107.87,110.43,105.79,106.04,1780500.0,174578743425777.5,45.28,Consumer
2029-09-23,MSFT,105.58,107.7,103.17,106.45,3083250.0,259272357879465.6,11.24,Semiconductors
2029-09-24,MSFT,107.32,109.9,104.21,106.82,8620992.0,139071026982631.28,11.24,Semiconductors
2029-09-25,MSFT,108.54,111.13,107.84,108.69,3648333.0,93513736112024.16,21.9,Consumer
2029-09-27,MSFT,113.06,113.99,111.22,111.96,1693047.0,189804657487645.88,24.55,Consumer
2029-09-29,MSFT,112.52,113.32,109.16,113.13,3771204.0,75763113845669.45,16.23,Consumer
2029-10-01,MSFT,115.18,116.48,110.35,113.73,3520105.0,78181126542765.78,43.8,Consumer
2029-10-03,MSFT,115.31,118.01,111.96,113.41,1070030.0,3882690135136.84,24.22,Semiconductors
2029-10-04,MSFT,117.31,117.97,114.67,117.07,2593987.0,207967160166650.25,35.66,Semiconductors
2029-10-05,MSFT,113.91,116.99,113.46,114.15,4092311.0,152731799057606.03,49.9,Semiconductors
2029-10-06,MSFT,114.3,115.83,109.81,113.16,29169061.0,294742936441766.1,31.06,Semiconductors
2029-10-07,MSFT,116.2,117.07,115.81,116.15,13051397.0,187325072568528.6,11.52,Consumer
2029-10-08,MSFT,116.82,119.43,113.4,116.23,9667301.0,276979683132850.8,23.84,Semiconductors
2029-10-09,MSFT,115.07,117.64,113.17,115.0,3759672.0,276979683132850.8,44.22,Technology
2029-10-11,MSFT,115.79,119.17,114.86,116.35,3467050.0,48161880397184.66,44.0,Consumer
2029-10-12,MSFT,118.04,118.74,116.7,117.33,3258387.0,226241397030792.25,50.01,Consumer
2029-10-13,MSFT,113.87,115.54,111.26,114.6,6331466.0,12270215685378.57,24.66,Technology
2029-10-14,MSFT,112.05,112.64,111.15,111.54,9740598.0,207977913812570.4,16.3,Technology
2029-10-15,MSFT,110.67,114.6,107.94,112.26,16596551.0,10966184439616.2,14.9,Semiconductors
2029-10-16,MSFT,112.07,115.19,107.06,110.04,6689589.0,42039426834580.95,21.27,Semiconductors
2029-10-17,MSFT,108.96,110.21,106.83,109.61,2003553.0,88435598512495.12,48.74,Consumer
2029-10-18,MSFT,109.07,111.88,107.51,110.52,15040124.0,50324701206097.52,38.2,Technology
2029-10-19,MSFT,105.52,108.79,104.97,105.66,5384464.0,3810362175668.5,49.69,Technology
2029-10-20,MSFT,102.48,105.83,101.25,103.67,2061371.0,60015551868524.19,11.62,Consumer
2029-10-21,MSFT,107.47,109.52,104.12,106.76,1406183.0,88751934898061.03,38.88,Technology
2029-10-22,MSFT,108.9,110.61,107.75,108.76,6052876.0,156631804604245.3,50.36,Semiconductors
2029-10-23,MSFT,110.91,112.05,108.65,111.12,1361147.0,272045608496688.44,50.23,Consumer
2029-10-24,MSFT,110.89,113.76,108.78,110.96,7911020.0,76940275858331.23,46.45,Semiconductors
2029-10-25,MSFT,108.87,109.05,106.4,108.27,6964401.0,121383324043362.34,42.07,Semiconductors
2029-10-26,MSFT,109.87,112.17,106.68,109.51,3901835.0,323167561369772.4,22.18,Consumer
2029-10-27,MSFT,111.2,112.22,108.2,111.21,324402.0,260717461272915.84,58.47,Technology
2029-10-28,MSFT,112.45,113.13,110.89,111.54,2519915.0,266430687827606.0,26.05,Consumer
2029-10-29,MSFT,111.53,112.88,108.95,109.81,4321274.0,156642513481292.34,26.05,Semiconductors
2029-10-30,MSFT,108.92,112.64,106.0,109.99,3444068.0,270600757118765.3,28.71,Technology
2029-11-01,MSFT,110.12,112.32,105.49,108.49,2463125.0,280415279863756.4,22.74,Technology
2029-11-04,MSFT,105.86,108.13,103.98,104.23,6559654.0,41703875093474.6,44.83,Semiconductors
2029-11-05,MSFT,101.5,103.67,100.76,101.84,9660834.0,110418495715176.66,23.73,Technology
2029-11-06,MSFT,101.43,103.51,99.46,101.15,31172117.0,7484596579834.7,27.17,Consumer
2029-11-07,MSFT,103.48,103.65,102.39,103.1,5542804.0,93524884396470.72,23.62,Technology
2029-11-08,MSFT,101.11,103.08,99.15,102.11,5748975.0,265713898948696.0,36.15,Semiconductors
2029-11-12,MSFT,98.07,98.82,96.31,97.47,3122274.0,286295882259836.5,52.58,Technology
2029-11-13,MSFT,95.07,95.34,93.05,94.06,18294942.0,188002901456045.0,20.32,Consumer
2029-11-14,MSFT,94.06,95.69,93.09,93.63,1840120.0,173396966420839.0,55.17,Semiconductors
2029-11-15,MSFT,92.82,92.94,90.33,92.04,53662297.0,69799637608324.89,35.06,Consumer
2029-11-16,MSFT,88.34,90.23,87.54,88.88,2493365.0,175887237156630.12,35.06,Consumer
2029-11-17,MSFT,87.41,89.26,86.14,1348.51,4431850.0,38889139609018.17,26.66,Semiconductors
2029-11-18,MSFT,85.59,88.15,84.41,85.62,10459989.0,13670184246775.72,57.34,Technology
2029-11-21,MSFT,86.0,86.32,85.44,86.09,2646455.0,185958858244453.0,57.34,Technology
2029-11-22,MSFT,85.61,86.08,84.04,85.91,882854.0,25198609054792.86,12.25,Consumer
2029-11-24,MSFT,86.25,88.7,85.91,86.17,1339839.0,91763365264034.66,29.03,Semiconductors
2029-11-25,MSFT,86.39,89.39,84.5,86.93,926923.0,86334640290568.8,35.35,Semiconductors
2029-11-27,MSFT,86.31,86.78,84.82,85.64,891521.0,200346996252459.8,43.03,Technology
2029-11-29,MSFT,86.79,88.0,84.45,87.25,428733.0,237448664080569.25,38.12,Technology
2029-11-30,MSFT,85.34,86.89,83.36,85.14,2469623.0,23177481627881.75,23.56,Semiconductors
2029-12-01,MSFT,88.21,91.45,87.64,89.55,7238683.0,45674943331605.1,22.1,Semiconductors
2029-12-03,MSFT,88.27,88.85,87.59,88.63,3978723.0,111714678855831.95,31.46,Technology
2029-12-04,MSFT,87.75,88.05,86.5,87.71,5146564.0,6882619943101.08,15.46,Technology
2029-12-07,MSFT,92.29,93.35,89.3,91.2,5614926.0,257273718645929.2,54.33,Technology
2029-12-08,MSFT,90.31,92.81,87.75,91.36,8100913.0,257273718645929.2,42.67,Consumer
2029-12-09,MSFT,92.14,94.67,90.17,92.25,3069439.0,257273718645929.2,20.03,Technology
2029-12-10,MSFT,91.71,93.72,87.83,90.43,489009.0,56998109244265.39,36.44,Technology
2029-12-12,MSFT,91.04,92.25,89.71,90.75,15832106.0,77083746923115.7,58.19,Technology
2029-12-13,MSFT,89.64,92.37,86.98,90.58,5092475.0,477277510200.22,50.6,Technology
2029-12-14,MSFT,92.33,93.57,89.91,91.49,2157770.0,117324819700022.31,44.15,Consumer
2029-12-15,MSFT,91.87,94.58,88.83,90.97,6478005.0,102294984625188.8,32.57,Consumer
2029-12-16,MSFT,90.58,92.51,88.65,91.22,2694412.0,220021916199654.44,23.62,Semiconductors
2029-12-18,MSFT,97.69,100.27,93.68,96.34,10011199.0,218467242912151.7,54.95,Semiconductors
2029-12-19,MSFT,99.12,101.21,97.98,100.52,836606.0,157064678783678.0,34.92,Technology
2029-12-20,MSFT,100.69,103.64,100.49,100.92,5959095.0,164395686200311.34,42.6,Semiconductors
2029-12-23,MSFT,97.44,100.52,95.9,97.63,2219251.0,163058710587069.94,32.05,Consumer
2029-12-25,MSFT,97.56,100.1,97.2,97.48,2505014.0,256179042311976.56,48.33,Consumer
2029-12-28,MSFT,103.71,105.92,99.68,102.57,9723094.0,302777092276250.8,16.56,Technology
2029-12-29,MSFT,103.81,105.51,103.46,104.18,3744200.0,91725986271546.66,37.81,Consumer
2029-12-31,MSFT,102.91,105.91,99.71,101.9,40764236.0,41350182201024.38,51.22,Semiconductors
2030-01-01,MSFT,102.58,105.46,101.74,102.81,7122306.0,172957305754117.25,59.68,Semiconductors
2030-01-02,MSFT,103.65,105.32,101.2,103.72,1966589.0,280554358297852.9,15.45,Semiconductors
2030-01-03,MSFT,99.38,100.54,97.4,98.92,877863.0,227692555726604.4,28.06,Technology
2030-01-04,MSFT,97.88,98.27,94.77,96.61,2968419.0,255539981026810.62,24.85,Consumer
2030-01-05,MSFT,97.81,98.96,95.92,97.57,18193994.0,84882598782992.31,18.12,Consumer
2030-01-06,MSFT,96.29,96.54,96.11,96.36,1557897.0,28651522718490.88,29.18,Technology
2030-01-07,MSFT,95.05,95.89,94.84,95.67,11272456.0,85325349174561.89,44.51,Semiconductors
2030-01-09,MSFT,93.56,93.78,91.72,92.78,1236164.0,175708002976413.12,23.31,Technology
2030-01-10,MSFT,95.24,97.44,93.63,94.34,5907024.0,231320197173283.4,41.76,Consumer
2030-01-11,MSFT,95.31,95.59,94.1,94.5,7402347.0,264610704555063.44,14.76,Semiconductors
2030-01-12,MSFT,95.61,98.46,94.01,94.87,1541066.0,276818972942945.03,42.71,Consumer
2030-01-14,MSFT,94.84,95.71,93.1,95.53,1293423.0,74170988680950.31,38.45,Semiconductors
2030-01-16,MSFT,97.3,99.93,95.9,97.44,8693984.0,216410259672056.56,17.82,Consumer
2030-01-17,MSFT,98.04,98.79,97.65,97.79,3409639.0,122351550861928.28,45.81,Consumer
2030-01-18,MSFT,96.65,97.3,95.4,96.84,1239448.0,177738175258513.6,50.33,Technology
2030-01-19,MSFT,95.12,96.69,93.94,94.11,3671474.0,264141807716344.16,43.25,Semiconductors
2030-01-22,MSFT,93.57,96.18,91.12,92.65,887200.0,279920382465286.72,48.24,Semiconductors
2030-01-23,MSFT,92.81,95.89,92.44,94.39,4362823.0,157989205141436.47,46.36,Consumer
2030-01-24,MSFT,94.46,96.48,92.28,92.98,1634971.0,278706434248454.25,17.18,Consumer
2030-01-27,MSFT,93.74,95.73,93.37,95.0,8326454.0,7433568251464.54,36.3,Technology
2030-01-28,MSFT,93.39,96.63,92.4,93.88,4078385.0,227852674259374.4,54.1,Technology
2030-01-30,MSFT,95.52,98.51,95.27,96.5,4117355.0,103240596879593.8,15.68,Technology
2030-01-31,MSFT,96.91,98.93,94.92,97.64,12762485.0,285832527955782.75,29.29,Consumer
2030-02-01,MSFT,97.39,98.72,95.42,98.08,605604.0,278284535566128.16,40.25,Semiconductors
2030-02-02,MSFT,96.1,97.37,93.09,94.91,636361.0,50345228945280.02,40.64,Technology
2030-02-03,MSFT,94.39,96.7,93.14,93.91,3312146.0,83241866178153.11,36.05,Semiconductors
2030-02-06,MSFT,97.23,100.66,95.27,98.93,12608291.0,117683857107342.77,27.66,Consumer
2030-02-08,MSFT,99.23,101.47,97.47,99.44,6839590.0,73295201037779.34,56.15,Semiconductors
2030-02-09,MSFT,98.61,101.02,98.01,98.37,29629244.0,68994011673995.77,31.04,Technology
2030-02-10,MSFT,97.76,99.11,97.31,97.52,2261920.0,98629522601235.95,55.06,Consumer
2030-02-11,MSFT,95.81,96.66,94.11,94.85,2458654.0,259042476585561.38,26.49,Consumer
2030-02-12,MSFT,95.22,97.41,92.16,94.51,12261404.0,229873684713992.25,14.5,Semiconductors
2030-02-13,MSFT,95.56,95.97,94.22,95.69,6003349.0,288463383866812.94,59.24,Consumer
2030-02-14,MSFT,98.2,99.85,96.28,97.93,5492522.0,240551739998428.8,15.39,Consumer
2030-02-15,MSFT,97.03,99.29,95.89,96.16,5349832.0,119308152863177.6,33.95,Semiconductors
2030-02-16,MSFT,91.63,93.96,90.5,93.27,2814725.0,73962285388505.19,16.74,Technology
2030-02-17,MSFT,91.1,93.37,89.99,91.37,6234870.0,84315394602357.31,32.61,Semiconductors
2030-02-18,MSFT,95.03,97.84,94.11,94.7,12501729.0,40446169970663.88,39.12,Consumer
2030-02-22,MSFT,94.7,95.82,92.66,93.71,453633.0,274314464013358.8,14.36,Technology
2030-02-25,MSFT,92.81,96.33,91.46,94.16,7663379.0,12389419533697.15,11.01,Semiconductors
2030-02-26,MSFT,95.6,98.83,93.7,96.57,3320185.0,188709140481851.56,45.79,Semiconductors
2030-02-27,MSFT,96.17,97.31,95.86,96.37,3401663.0,282272356340262.44,19.69,Semiconductors
2030-03-01,MSFT,95.15,97.88,92.62,96.51,8637395.0,121077277170145.22,48.81,Technology
2030-03-02,MSFT,91.15,92.68,88.81,90.73,21626337.0,184134328039680.62,25.38,Technology
2030-03-04,MSFT,89.31,91.37,88.51,89.35,732125.0,248644078810031.03,33.11,Consumer
2030-03-05,MSFT,89.93,91.45,89.72,89.9,1171435.0,248644078810031.03,12.94,Semiconductors
2030-03-06,MSFT,92.65,93.53,92.06,92.36,23226173.0,45342750201625.8,55.01,Technology
2030-03-07,MSFT,91.8,92.29,89.31,91.23,1228914.0,129723487369362.95,34.89,Technology
2030-03-08,MSFT,94.39,95.76,91.0,92.91,2657322.0,198793277603055.38,23.72,Consumer
2030-03-09,MSFT,93.62,94.89,92.01,94.28,718811.0,246610306293188.7,14.71,Semiconductors
2030-03-10,MSFT,96.19,97.79,92.24,95.04,5043752.0,150416703348012.4,20.75,Semiconductors
2030-03-12,MSFT,99.91,102.15,97.77,99.88,1078610.0,15729535075151.85,25.78,Technology
2030-03-15,MSFT,91.43,95.18,91.23,93.16,4248155.0,29029653908083.9,34.22,Semiconductors
2030-03-18,MSFT,92.7,95.66,90.29,92.98,3927873.0,241440149375160.1,20.18,Consumer
2030-03-19,MSFT,93.23,93.93,90.65,93.27,10524770.0,152289577491882.78,49.8,Consumer
2030-03-20,MSFT,94.44,94.86,91.67,94.13,2529541.0,181217042096659.5,49.8,Technology
2030-03-21,MSFT,94.21,97.39,92.84,95.72,13024297.0,35278513403466.88,22.32,Technology
2030-03-25,MSFT,95.62,96.9,92.22,1036.35,5061083.0,136041804976994.84,51.35,Semiconductors
2030-03-26,MSFT,93.8,95.02,92.96,93.8,1266649.0,239706348853344.53,28.31,Technology
2030-03-28,MSFT,92.9,95.54,90.2,93.43,1867928.0,81508209514716.45,51.26,Technology
2030-03-29,MSFT,92.88,94.92,90.2,93.34,871691.0,25012737472822.81,32.07,Semiconductors
2030-04-01,MSFT,97.21,100.31,96.17,97.48,581993.0,100514692317893.86,17.5,Technology
2030-04-03,MSFT,96.36,99.28,94.14,97.42,8808438.0,109344521254882.4,52.8,Consumer
2030-04-04,MSFT,95.26,97.33,92.73,95.02,3794586.0,248140847212510.8,17.75,Consumer
2030-04-06,MSFT,95.77,97.87,93.3,95.12,2506943.0,184503913725884.7,48.14,Technology
2030-04-07,MSFT,97.7,99.19,97.44,98.2,998555.0,221974639516691.25,14.69,Consumer
2030-04-10,MSFT,99.17,102.02,96.94,99.46,14406810.0,148155852020586.88,18.02,Technology
2030-04-11,MSFT,99.62,100.0,97.7,99.56,6204112.0,259868412384698.4,55.69,Technology
2030-04-12,MSFT,100.21,102.02,99.28,100.81,7339175.0,116081026787876.8,27.85,Technology
2030-04-14,MSFT,97.13,99.42,95.77,97.24,1881038.0,177186132177211.12,31.01,Technology
2030-04-16,MSFT,97.22,99.04,96.48,96.89,10690365.0,203512237320989.6,11.91,Technology
2030-04-17,MSFT,98.02,100.17,96.8,97.9,5409756.0,93427070509645.4,38.03,Semiconductors
2030-04-20,MSFT,89.9,92.73,87.23,90.72,3890549.0,197227447236363.03,11.32,Semiconductors
2030-04-23,MSFT,95.22,97.63,93.31,95.37,1906478.0,61541376287796.68,49.12,Technology
2030-04-24,MSFT,90.48,94.28,88.65,92.05,9091906.0,68421714791516.27,11.93,Semiconductors
2030-04-25,MSFT,88.0,88.91,86.35,87.96,688280.0,63905579249260.97,30.13,Consumer
2030-04-26,MSFT,88.21,89.84,87.96,88.35,6240775.0,228112376814287.12,14.82,Semiconductors
2030-04-29,MSFT,83.82,85.35,83.06,83.45,4253884.0,228112376814287.12,47.19,Technology
2030-04-30,MSFT,84.45,85.29,83.9,84.84,4729855.0,209487109317397.6,22.98,Consumer
2030-05-01,MSFT,82.2,83.41,80.29,81.17,590997.0,30633326534360.84,32.85,Semiconductors
2030-05-03,MSFT,80.5,81.47,79.81,80.77,1240885.0,200949792609303.6,57.04,Technology
