date,ticker,open,high,low,close,volume,market_cap,pe_ratio,sector
2016-03-03,AMD,135.62,139.07,133.9,136.47,6248456,28217609425327.79,48.33,Semiconductors
2016-02-25,META,183.1,184.55,179.11,181.42,7307762,148885302338435.1,57.55,Semiconductors
2039-11-04,META,237.47,193.52,235.57,235.9,194208,165018794675787.28,25.13,Technology
2034-09-08,MSFT,,46.63,45.06,45.83,5149965,61120438371640.77,21.7,Semiconductors
2028-09-17,AMD,,365.54,348.21,358.86,3719735,741542428619209.1,24.96,Technology
11/19/2032,AMD,,1058.22,991.71,1021.32,6573878,1985191891554040.0,30.76,Consumer
2026-09-12,AAPL ,493.33,496.23,479.44,,2773592,780842424077735.1,14.87,Semiconductors
2040-06-19,META,172.91,176.16,168.41,173.0,1591372,377975807752947.2,51.98,Technology
2024-02-24,MSFT,79.65,81.12,77.03,78.97,11864840,103999450772001.88,55.54,Semiconductors
2041-07-29,GOOGL,10393.03,10701.85,10376.79,10468.04,693701,3159422135047708.0,58.82,Technology
2035-10-16,META,,287.59,280.7,282.39,31927888,404516845639929.56,43.71,Consumer
2018-06-24,,163.91,167.74,160.77,165.53,7267606,89609019702141.4,34.96,Consumer
2029-03-13,AMZN ,86.29,88.92,85.7,87.07,6224325,41890658136927.65,35.62,Semiconductors
2034-09-29,NVDA,3576.39,3594.13,3497.41,3549.95,601351.0,7298451168072817.0,37.95,Consumer
2038-03-13,MSFT,31.11,28.4,30.65,30.83,4502243,,N/A,Semiconductors
2027-02-22,AMZN,125.77,127.37,125.46,126.29,2831372,219156201865896.2,54.79,Semiconductors
2029-06-18,NFLX,383.07,388.61,378.69,387.51,2787106,889575540267938.1,56.83,Consumer
2022-03-31,,142.81,146.21,142.63,143.27,3111252,130385159598418.89,18.92,Technology
2041-07-29,NVDA,3866.53,,3850.71,3884.7,3987270,8307991178218566.0,18.21,Consumer
2027-12-10,TSLA,312.44,314.88,302.31,311.18,4821149,265551000905066.16,29.85,Semiconductors
2023-08-05,NVDA,996.4,1003.51,990.63,1001.78,7374149,2683141559335792.0,43.95,Technology
2019-03-15,TSLA,,104.38,100.86,101.5,9022219,100352703253695.06,52.88,Consumer
2037-07-21,INTC,3998.71,4087.15,3956.9,4019.2,8062065,1.179718976082207e+16,30.17,Technology
2041-02-13,AMD,3224.52,3283.99,3195.94,61167.83,2823523,2191614964192039.2,30.65,Technology
2040-11-03,NFLX,5947.48,6109.53,5800.56,5936.28,5593413,3921427867259464.5,43.15,Consumer
2037-06-26,INTC,4208.99,4245.17,4168.68,4176.43,4028554,7656585041590745.0,42.0,Consumer
2032-05-20,TSLA,1186.19,1191.15,1171.96,1187.48,4088055,3382614113408834.0,45.13,Technology
2019-04-19,META,173.83,175.29,173.2,174.21,10653725,265119739380736.8,23.75,Consumer
2040-06-13,MSFT,22.67,23.33,22.14,22.65,,66572403089042.25,16.85,Technology
2019-03-02,NFLX,217.26,219.89,212.83,218.06,1764445,319157784840176.3,N/A,Semiconductors
2036-07-14,META,202.28,206.64,200.98,202.38,3761158,,44.13,Semiconductors
2024-06-27,META,227.52,230.84,222.79,229.14,,501049213890454.9,54.63,Technology
2017-09-02,INTC,560.36,577.45,557.3,563.96,22472578.0,660002420460528.1,31.33,Semiconductors
2023-03-11,NFLX,258.53,264.12,257.83,262.08,863664,248595984383927.5,,Semiconductors
2017-09-29,AAPL,73.99,75.17,73.11,73.6,5909293,,29.41,Semiconductors
2020-11-21,AAPL,102.8,106.0,101.02,103.37,1412091.0,134395836799256.11,55.27,Semiconductors
2029-02-08,NFLX,268.52,272.63,260.65,271.93,1630827,644921646288877.5,,Semiconductors
2031-11-02,GOOGL,4121.86,4226.32,3991.26,4079.97,931167,5632001558430279.0,11.03,Semiconductors
2015-01-04,NVDA,268.3,269.83,265.76,267.18,679242,701036055125141.6,19.32,Technology
2033-03-30,AMZN,75.3,77.47,73.65,74.8,886164,66191958942454.45,27.13,Semiconductors
2041-12-20,NFLX,,3680.06,3623.9,3630.31,2389669,7007309671005270.0,49.02,Semiconductors
2025-06-19,NFLX,253.94,255.14,253.04,254.26,2358263,632346640022844.9,13.65,Semiconductors
2031-08-20,GOOGL,4487.13,4561.58,4463.9,4549.29,2658121,4777650137217102.0,N/A,Technology
2017-12-04,MSFT,46.4,46.75,45.01,,10892550,51573400770668.23,39.54,Technology
2019-01-02,INTC,492.0,498.47,487.08,492.06,3089337,785629573426990.0,35.72,Consumer
2023-08-18,AMD,339.44,342.53,331.74,340.03,10020607,575232651781509.6,54.71,Technology
2018-06-19,nvda,213.06,221.15,212.51,215.62,2403585,220233969787773.06,27.78,Consumer
2023-01-17,TSLA,119.93,121.32,117.53,119.77,447723,76840572396096.9,31.1,Semiconductors
2019-08-02,NFLX,210.24,214.23,202.65,208.64,6670718,549849077149914.1,55.21,Technology
2029-10-19,MSFT,105.52,108.79,104.97,105.66,5384464,3810362175668.5,49.69,Technology
2025-08-27,GOOGL,664.39,681.72,655.25,659.14,20663283,300324236043957.3,37.82,Technology
2042-04-25,META,118.97,122.71,117.41,119.71,25900524,331734496491776.06,29.43,Technology
2021-09-24,MSFT,40.56,40.87,40.24,40.28,,12504766971332.07,33.93,Semiconductors
2028-08-16,GOOGL,2126.42,2143.81,2045.27,2104.04,11245349,1837388480913625.2,,Technology
2039-06-25,NFLX,3937.18,3982.63,3794.8,3909.67,1583708,4207433747563982.5,21.22,Technology
2018-09-28,NVDA,195.88,178.5,194.28,197.44,3203394,257300264021615.34,50.39,Technology
2037-06-10,NFLX,2195.58,2209.12,2184.25,2197.36,6134291,3885974747778991.5,25.66,Consumer
2015-03-24,NVDA,316.9,322.99,312.64,318.41,9351271,789147781847776.5,42.37,Semiconductors
2029-09-04,NFLX,469.47,471.03,452.2,464.92,17262663,774319219746.71,29.51,Consumer
2022-05-13,NFLX ,177.25,181.02,173.29,174.95,1487478,371095494375852.0,26.88,Semiconductors
2041-01-25,AMD,3480.01,3554.25,3446.31,3487.26,888265,5026818742351135.0,19.97,Technology
2030-04-19,NVDA,,910.86,886.87,895.03,3896423,220583414089966.03,26.89,Technology
2035-01-25,GOOGL,2926.21,3003.54,2833.88,2878.55,474262,7408750668974000.0,49.96,Consumer
2039-09-30,INTC,5248.15,5371.91,5119.34,5291.94,1580947,9608649227887222.0,53.93,Semiconductors
2026-03-16,META,126.44,128.55,122.74,125.68,5745329,201053271443822.47,23.67,Technology
2042-04-06,META,134.84,136.42,130.37,134.09,7669242,145832732495631.25,N/A,Technology
2041-11-26,NVDA,3369.2,3437.3,3279.58,error,13502227,23847411329523.93,27.75,Semiconductors
2041-04-03,META,236.86,238.69,233.63,234.27,4334127,,52.95,Technology
2028-07-29,INTC,3000.61,3085.3,2944.69,2993.42,1390212,8647741473031300.0,58.95,Technology
2019-02-06,INTC,512.98,519.69,511.68,514.29,899334,659191907710037.0,52.93,Consumer
2027-01-01,MSFT,94.12,96.39,91.37,94.22,976274,200932146208128.88,N/A,Technology
2018-09-05,GOOGL,111.86,114.26,108.09,110.9,5505772,286814537756670.44,43.27,Consumer
2042-04-20,MSFT,21.11,21.48,20.9,21.08,4270726,10495927170460.72,46.46,Consumer
2032-12-31,GOOGL,3346.38,3352.51,3253.44,3325.79,287040,2974066564828837.0,48.25,Technology
2041-05-22,AAPL,100.16,102.75,98.63,,5994194,46710935573680.88,49.31,Semiconductors
2035-01-08,NVDA,3095.0,3171.93,3004.2,3073.42,6549100,3214129408338777.0,53.49,Semiconductors
2033-09-19,AAPL,120.23,121.72,119.54,121.34,,179901973462800.25,44.5,Consumer
2040-12-07,AAPL,109.04,111.6,,109.62,12507341.0,210811189605393.94,13.48,Technology
2023-06-10,INTC,,1257.84,1222.96,1230.02,1784967,2981283738200285.5,47.71,Consumer
01/02/2029,AAPL,374.38,385.86,373.55,381.51,1391777,876208170701179.6,30.56,Semiconductors
2031-09-19,NFLX,1017.42,1028.86,1008.7,1023.62,1532774,2709470983121588.5,36.63,Semiconductors
2027-11-24,NVDA,730.96,756.42,723.27,740.83,9201628.0,,48.42,Technology
2026-08-04,NVDA,693.78,703.2,688.09,696.41,7508584,442972036269411.0,45.44,Technology
2034-02-15,NVDA,3231.62,3333.93,3186.71,3248.7,2896495,4298468408947323.0,13.65,Semiconductors
2021-12-29,NFLX,164.07,165.37,161.56,162.93,,356183628258830.4,44.18,Semiconductors
2020-03-13,GOOGL,105.68,107.14,103.69,105.7,496397,68242584192492.02,49.31,Technology
2039-09-25,AMD,3001.05,3025.47,2938.43,2987.83,1585738,702954912319109.9,16.15,Technology
2037-07-18,AAPL,136.75,137.48,132.31,135.72,,242678162382880.12,30.76,Semiconductors
2041-03-14,AMD,3139.28,3168.95,3069.49,3108.07,,780327423370080.1,25.89,Technology
2027-01-13,AMZN,129.34,131.82,126.79,129.44,6125404,369308216255872.3,42.92,Technology
2040-05-06,MSFT,20.57,21.21,20.46,20.74,610961,48734817830813.09,25.77,Consumer
2034-05-23,AMZN,51.52,52.96,51.07,51.18,761134,,27.06,Consumer
2026-05-13,MSFT,79.99,82.55,,80.48,412435,138589576533053.86,22.39,Semiconductors
2036-04-22,MSFT,19.82,20.15,19.36,19.7,14634438,,48.99,Technology
2041-10-12,AAPL,115.75,117.96,111.43,114.87,1617439.0,,53.49,Consumer
2028-03-06,META,181.79,185.7,180.61,183.45,482674,141069274794144.3,56.65,Consumer
2030-10-01,AMZN,91.71,92.47,90.18,90.82,14639146,246605687823301.7,,Technology
2040-08-10,TSLA,1035.87,1066.36,,1039.57,326646,938079594149931.1,41.43,Technology
2036-10-01,META,240.85,242.79,238.77,239.82,4961566,437787858520045.8,57.11,Consumer
2015-04-26,AMD,106.26,106.4,104.83,105.8,693529,24147792841256.11,45.14,Technology
2036-07-04,AAPL,119.1,121.2,116.91,119.76,9746223,147456286905047.75,33.26,Technology
2039-08-17,AMD,3331.34,,3239.1,27523.89,298516,9703417040498816.0,38.91,Technology
2018-09-13,GOOGL,109.37,110.82,108.59,109.41,3475190,115924222420825.53,10.18,Technology
2042-04-10,,7738.77,7850.61,,7669.09,4874030,4329886025005938.5,54.67,Consumer
2025-02-02,AMD,461.45,466.81,444.08,456.89,,436156193826514.3,12.64,Consumer
2034-05-23,NFLX,1376.04,1385.53,1362.41,1369.73,3243272,273611350631951.12,50.82,Semiconductors
2041-05-15,INTC,5181.54,5290.27,5133.09,5185.45,2311641,9775808573946324.0,28.4,Technology
2037-06-06,NVDA,3078.49,3099.81,3040.26,3071.98,2335551,5417536064142486.0,41.6,Technology
2021-04-16,NFLX,192.46,197.29,190.68,193.45,2221777,450277276108140.94,10.54,Consumer
2041-07-24,AMD,2595.71,2673.53,2584.55,2610.42,3692328,1311215425734827.2,59.31,Technology
2015-10-16,META,186.73,191.74,186.33,190.12,3618488,493744577952065.5,47.67,Consumer
2020-03-20,NVDA,423.19,425.09,406.72,417.9,460750,7881573432308.44,39.26,Technology
2016-04-25,AAPL,140.49,141.69,139.9,141.34,1369209,242409367205172.3,38.2,Semiconductors
2025-12-05,META,118.78,120.95,118.18,119.88,2911158,7193756095506.75,33.72,Consumer
2039-08-10,AMZN,49.43,49.72,48.45,49.28,20293665,,N/A,Technology
2032-09-09,AMD,1023.14,854.95,1017.8,1036.44,7045251,1886171143845927.0,39.58,Consumer
2027-04-10,INTC,2508.89,2511.97,2468.18,2507.19,4510277,358329181717623.6,22.55,Semiconductors
2033-02-10,NFLX,1444.21,1461.76,1425.83,1450.57,3783699,1875454234646958.5,29.25,Technology
2040-06-14,NVDA,,4657.96,4485.16,4554.91,17812206,3199237179299739.0,59.8,Semiconductors
2024-05-11,META,208.91,209.32,205.05,207.3,15062077,585241613013788.9,18.58,Consumer
2015-09-11,NFLX,141.85,145.01,137.97,139.79,4612414,166869275667973.9,40.69,Semiconductors
2019-02-03,AAPL,104.88,,102.27,103.98,1355503,131728547628023.03,18.91,Technology
2034-03-18,INTC,2802.21,2855.48,2755.96,2815.31,13093439,7657489284197485.0,42.85,Semiconductors
2018-08-18,AMD,,307.49,294.79,,1231384,428075636259962.3,25.1,Consumer
2033-01-17,NVDA,1499.1,1519.82,1474.02,1513.57,4090729,4456627985188161.0,10.23,Technology
2031-05-19,AAPL,174.46,179.43,171.56,174.15,8908864,42358386356915.55,23.7,Consumer
2027-09-09,INTC,1827.58,1848.49,1825.73,1830.55,2305259.0,266547724882807.28,16.24,Semiconductors
2029-02-10,META,159.95,161.58,155.04,158.32,22425712,358350849610320.3,29.92,Technology
2036-04-25,META,222.38,227.67,221.17,222.29,1081091,120165848890855.86,39.96,Semiconductors
2033-09-14,AAPL,124.73,127.58,120.03,122.86,1477414,147743035597469.72,54.04,Technology
2034-06-19,TSLA,2431.6,2481.16,2417.58,2425.71,2567766,3229042455811964.0,34.7,Semiconductors
2032-04-19,TSLA,989.78,996.8,962.44,989.29,4991338,374709315270011.1,54.82,Technology
2022-06-07,NVDA,1022.3,1047.37,1013.94,1032.37,3044370,440396515685370.5,57.44,Technology
2037-02-27,TSLA,842.38,862.79,818.49,840.57,2193728,241842415217077.0,22.91,Semiconductors
2034-07-03,AMD,906.69,931.58,894.65,915.96,2283855,2420668079242835.0,28.29,Semiconductors
2024-03-15,INTC,1407.02,1414.05,1392.86,1400.33,2460400.0,4159408717256918.0,47.94,Consumer
2016-10-23,NFLX,90.74,91.18,89.22,1299.9,9493138,2333111884813.18,34.12,Consumer
2035-01-14,META,275.86,283.62,270.45,280.4,3100676,336843437203688.75,10.63,Technology
2035-06-29,NVDA,2383.59,2418.31,2341.1,2406.37,2060220,3071895092863421.0,20.28,Consumer
2018-09-11,META,152.63,155.67,148.54,154.47,763900,,44.08,Consumer
2025-10-26,MSFT,92.36,94.38,,92.92,2825781,258543459677610.8,10.42,Consumer
2040-11-15,INTC,3534.69,3598.53,3462.49,3523.14,,2298519040271827.5,23.76,Technology
2037-11-17,INTC,4552.31,4644.03,4483.7,4581.95,12793306,9546847096108838.0,38.81,Semiconductors
2020-11-04,MSFT,35.28,35.62,34.21,35.24,22908939,58772365136329.07,59.15,Consumer
2017-12-10,AMD,199.41,202.88,195.83,199.73,34176920,123093271206290.5,56.62,Consumer
2040-12-24,MSFT,26.54,27.41,26.09,26.78,2118386,11020048092257.39,,Consumer
2025-12-15,INTC,2013.91,2100.62,1957.21,2049.93,2179690.0,4353901389714419.0,47.44,Technology
2021-10-17,TSLA,85.07,87.89,84.69,85.78,14211030,167401550650919.4,44.23,Consumer
2018-02-26,AAPL,79.84,82.3,78.13,79.92,1313873,169093246098747.16,15.77,Technology
2020-03-04,GOOGL,108.34,109.53,106.99,107.13,2582447,104474922314755.08,15.89,Semiconductors
2024-01-26,AMZN,52.2,52.49,51.35,52.42,5852658,88818810734972.61,26.46,Consumer
2037-03-29,AMZN,33.81,34.63,33.45,34.05,987956.0,95845429437108.12,39.73,Consumer
2030-05-20,META,262.37,218.14,213.78,214.71,5593391,416382035587159.06,13.96,Technology
2030-09-17,NFLX,565.79,574.7,564.7,,3998970,,41.47,Consumer
2023-03-25,INTC,1398.81,1440.55,1396.55,1416.79,1238449,3017951938470298.0,21.4,Consumer
2037-03-25,AAPL,129.08,130.73,127.42,128.31,10750287,48305204514718.54,56.41,Technology
2021-11-23,META,243.4,249.93,237.41,241.28,8162720,663749434195322.6,,Consumer
2027-05-09,NVDA,752.76,772.55,737.88,,1969137,594495717471423.8,34.44,Semiconductors
2015-01-26,TSLA,69.8,72.6,69.34,70.89,3056777,149806261151587.34,39.59,Consumer
2041-10-26,TSLA,1064.31,1080.22,1050.4,1062.91,25229139,66346225292242.46,31.48,Consumer
2026-03-14,NVDA,791.04,792.36,768.0,788.87,1857007,1446393225871513.0,49.84,Semiconductors
2016-09-27,AMZN,59.1,59.79,,58.12,2181593,116698264829483.5,35.82,Semiconductors
2019-09-22,META,148.77,151.95,144.8,148.2,713261,184534507052057.94,57.2,Technology
11/14/2022,NFLX,,335.98,,330.32,701543,,11.89,Semiconductors
2037-11-13,MSFT,21.69,22.5,21.28,22.02,,31371003988766.5,44.32,Consumer
2035-06-29,GOOGL,4044.52,,3959.12,4021.32,6870471,2962577219200205.5,31.21,Consumer
2039-08-07,AAPL,89.13,91.72,88.07,89.26,,58590897357304.4,47.42,Semiconductors
2039-01-30,MSFT,28.31,28.92,28.07,28.63,198308.0,52537047493406.02,44.03,Consumer
2018-10-02,NFLX,163.97,165.09,162.85,164.47,816304,83670837152770.48,27.29,Consumer
2024-03-12,GOOGL,299.1,303.67,294.62,301.15,559344,536749600329075.44,,Technology
2034-06-19,AMZN,49.24,50.3,47.93,49.45,2359335,71795141014040.84,54.75,Consumer
2020-06-24,TSLA,145.24,148.04,141.73,144.96,1911156,79972512396962.97,32.64,Semiconductors
2015-11-29,AAPL,152.07,154.2,148.35,152.98,673595,420099509387776.1,15.09,Technology
2018-10-07,AMD,272.2,276.31,268.92,272.81,,427334104622788.7,39.91,Semiconductors
2029-04-09,AMD,471.08,471.72,457.14,469.81,3915559,1390361835785388.5,50.7,Semiconductors
2039-08-09,NFLX,4524.44,4651.05,4406.16,4508.76,5412679,1019133895700968.4,35.89,Consumer
2031-02-11,AMD,737.65,751.36,724.11,746.01,4782186,1336087861310001.8,10.29,Semiconductors
2023-01-23,MSFT,74.03,74.54,71.52,73.71,1866317,,21.18,Technology
2031-10-27,TSLA,806.06,818.15,788.08,809.91,6800995,2159012165484141.8,19.4,Semiconductors
08/08/2037,TSLA,929.72,955.25,916.33,922.51,15333636,2545751161668175.5,16.18,Semiconductors
2016-09-26,AMZN,59.21,60.43,57.6,59.15,1525930,129753077134882.86,23.04,Semiconductors
2021-05-22,MSFT,32.31,32.53,32.13,,319490,80595534052140.64,16.47,Semiconductors
2031-05-02,INTC,5132.19,5234.1,5075.32,5145.44,1675278,1.2901121898046672e+16,41.93,Consumer
12/09/2029,META,170.85,173.9,164.39,168.06,6588961,337467491438609.56,39.04,Consumer
2030-03-31,AMD,616.82,631.16,613.59,627.97,2613567,403509618819795.9,57.61,Technology
2036-02-11,META,237.06,240.71,,238.12,3680325,88604753307299.81,56.66,Consumer
2033-04-17,GOOGL,2673.84,2682.19,2600.3,2642.89,8970190,6672319854817195.0,45.04,Semiconductors
2023-12-02,META,161.26,162.63,157.52,161.74,7153670,418468766694956.2,36.57,Consumer
2016-10-27,NVDA,244.73,250.77,241.05,243.31,27436435,501439090940172.3,30.04,Semiconductors
2025-07-18,TSLA,205.28,211.8,203.18,206.48,9925802,568297765408519.9,41.0,Semiconductors
2025-02-19,NFLX,171.5,172.77,168.75,172.42,2672757,202035652210268.8,,Technology
2040-02-21,AMZN,51.34,51.46,50.23,50.96,13032816,6116323583098.71,33.79,Consumer
2041-03-28,MSFT,23.05,23.24,22.9,23.03,2766609.0,36180243818588.85,15.03,Semiconductors
2023-04-11,MSFT,72.27,74.66,70.14,73.33,6459070,165028538944501.94,41.51,Consumer
2041-10-23,MSFT,21.75,22.12,21.11,21.69,2009282,55916237460481.99,43.18,Technology
2035-09-18,NFLX,2080.45,2113.74,2041.1,2099.09,2236265,3294590326430969.0,58.36,Consumer
2029-06-03,META,161.67,165.54,160.16,162.36,1971499,292061432640218.5,56.5,Semiconductors
2024-12-29,GOOGL,443.39,446.29,437.46,445.08,2043127,895854559338646.1,59.79,Semiconductors
2023-06-18,MSFT,99.87,102.94,98.61,100.03,3088881,221737733829322.03,57.19,Technology
2023-09-10,NFLX,251.64,255.62,247.74,251.04,1473692,709979201517796.5,41.17,Semiconductors
2019-01-15,GOOGL,85.42,85.88,83.24,84.44,1262236,105003065478281.22,54.55,Technology
2017-01-12,AAPL,127.66,131.95,126.04,128.18,11159519,,,Semiconductors
2035-11-14,AAPL,82.98,84.52,80.96,83.49,6195211,191351682278072.2,55.51,Semiconductors
2025-06-11,TSLA,253.04,260.39,251.99,252.46,9725893,331331809140922.44,,Semiconductors
2029-03-19,GOOGL,1949.44,2001.43,1942.37,1957.67,1446486,5698910639521529.0,24.71,Consumer
2026-05-22,TSLA,,261.07,247.46,254.71,2959893,217656146109709.72,20.58,Consumer
2021-11-07,TSLA,81.91,82.92,80.95,81.25,1732849,229047949187603.66,32.57,Semiconductors
2024-12-12,META,187.67,193.29,182.01,185.73,1791201,360421081893917.44,44.19,Consumer
2029-08-24,AAPL,260.09,265.08,259.53,261.6,,445055391926501.1,42.04,Consumer
2017-02-13,AAPL,119.72,122.69,116.52,120.04,6214355,146401572206577.6,,Technology
2041-09-24,GOOGL,11180.48,11454.41,10987.43,11353.77,1121748,2.104762655813207e+16,12.93,Technology
2026-11-22,GOOGL,1074.85,1087.42,1071.83,1085.32,16558854,2338177106958101.0,32.44,Consumer
2015-11-07,AMZN,80.0,81.87,77.86,79.73,5023238,102421901602266.39,44.93,Semiconductors
2017-10-28,META,161.49,161.88,159.22,160.59,17582907,65294898396554.91,17.84,Consumer
2037-08-19,AMD,3222.15,3315.93,3148.06,3197.58,8706864,6611492905548298.0,30.66,Technology
2036-09-21,NFLX,2622.66,2697.35,2576.19,2628.65,724706,1384008323198798.8,28.66,Technology
2039-12-06,TSLA,1150.07,1166.09,1126.86,1141.15,,1493135858633730.8,41.72,Consumer
2037-04-17,NFLX,2171.84,2226.69,2142.69,2150.85,5997563,1139237834042795.2,17.02,Semiconductors
2019-09-08,AAPL,91.18,93.62,90.97,91.51,2480616,102342323929050.88,51.47,Consumer
2017-11-18,TSLA,81.97,84.42,80.8,,986465,187170984401727.53,53.46,Technology
2017-02-25,TSLA,72.45,73.35,71.06,72.62,8150591,128307065054371.08,28.1,Consumer
2021-01-25,GOOGL,152.8,153.88,152.15,152.34,54301686,50871346697877.52,10.56,Semiconductors
2016-06-09,INTC,432.31,443.35,426.38,,1630141,695248417658643.5,18.98,Consumer
2031-01-10,NFLX,703.14,716.19,677.47,695.96,7302382,1694254376501923.8,36.43,Consumer
2015-06-07,NVDA,253.84,258.34,249.56,251.9,3549749,405104897357965.7,47.69,Technology
2017-07-14,GOOGL,177.82,179.84,173.91,175.61,1508012,219493733482964.25,55.57,Consumer
2017-06-25,INTC,509.62,513.14,496.6,508.33,11866546,1347014924667467.2,49.18,Technology
2042-04-11,META,129.01,131.07,127.03,128.91,3178312,229793597151359.7,31.42,Technology
2016-11-23,GOOGL,170.08,174.71,169.18,,10282729,321241285749035.6,11.32,Semiconductors
2028-08-04,TSLA,266.02,274.0,261.06,267.04,3580367,124894508383303.45,58.78,Technology
2017-08-12,INTC,580.82,593.57,574.25,583.78,4370143,1230986938141558.8,11.92,Consumer
2032-12-28,TSLA,1203.74,1206.03,1172.6,1195.4,2260578,1226652298830663.0,20.04,Technology
2017-04-16,AMZN,103.2,104.3,102.05,102.59,8260001,50031619970828.12,48.9,Semiconductors
2019-12-26,TSLA,117.66,120.19,113.52,115.9,27908144,301484021633795.06,47.26,Semiconductors
2015-12-20,GOOGL,181.61,184.36,177.51,182.84,2646631,206814417125111.6,,Technology
2029-12-10,META,168.25,173.81,163.92,168.94,7889072,84064977949062.7,22.57,Technology
2036-12-06,INTC,5549.66,5584.03,5408.77,5554.59,4567026,5529859520138892.0,36.14,Technology
2022-11-01,TSLA,83.63,86.0,82.62,83.55,22855636,236397800023361.84,12.08,Consumer
2036-06-14,NFLX,2851.52,2900.43,2804.75,2828.84,2546605,2583830693301091.0,51.66,Semiconductors
2040-03-05,MSFT,26.22,26.39,26.03,26.23,1196685,67145494244983.56,32.03,Consumer
2018-02-04,NFLX,103.49,106.24,100.59,103.9,2223979,299036435136287.1,26.93,Semiconductors
2034-10-11,AMD,1017.72,1026.05,995.72,1013.13,1408520,635541302453172.6,29.08,Consumer
2036-05-17,INTC,4698.73,4746.53,4686.82,4699.16,591056,1949226856054043.2,12.04,Technology
2030-05-28,META,325.73,208.81,199.18,205.1,3865121,409403705885689.2,45.76,Technology
2030-09-03,MSFT,,87.62,85.3,86.74,5767218,101093749156881.92,41.27,Technology
2039-09-11,AMD,3034.94,3057.2,2982.04,3023.15,3495425,3464384841909556.0,57.95,Consumer
2036-12-13,AMZN,,43.33,41.5,41.89,32150920,1295213435159.48,,Consumer
2034-04-30,INTC,2707.97,2753.29,2667.97,2696.64,2711206,6629941062627914.0,28.53,Technology
2026-06-13,TSLA,237.54,240.48,,238.48,1756608,461630967914269.1,40.32,Technology
2019-03-17,INTC,513.9,520.55,500.38,514.3,1712696,45943783685011.55,56.72,Semiconductors
2020-01-06,MSFT,29.73,29.94,29.3,29.5,8272250,74136913259192.61,47.1,Consumer
2022-12-10,NFLX,320.7,328.83,316.28,320.91,4527201,419252584770127.0,N/A,Semiconductors
2020-01-17,GOOGL,101.75,103.77,97.79,100.44,4982581,71178231815985.83,16.55,Technology
2024-07-02,META,217.48,218.71,213.33,216.65,3472639,314699659959078.4,31.81,Technology
2026-08-02,TSLA,223.99,229.9,219.94,228.28,7468759,426365028606530.1,37.13,Technology
2029-06-04,TSLA,416.88,427.01,409.97,418.46,703671,710743211639449.4,12.57,Consumer
2026-03-05,GOOGL,890.18,916.67,879.18,885.96,3715448,1428601576907561.0,43.98,Semiconductors
2017-09-25,TSLA,71.3,72.41,69.19,71.28,2084843,22853402397806.27,26.26,Semiconductors
2031-08-23,AMD,691.18,699.2,674.97,692.49,4191631,1411413012664410.8,17.4,Consumer
2035-11-04,NVDA,,1952.9,1833.51,1899.71,4975915,118563295505808.2,39.93,Consumer
2019-04-07,AMZN,98.2,98.7,95.71,97.94,2918978,,,Technology
2030-04-24,NVDA,888.33,915.3,886.57,889.63,3047781,944907191249232.0,29.83,Consumer
2034-05-10,GOOGL,2703.63,2733.15,2643.58,2675.95,3027388,1814039278590510.8,57.27,Consumer
2031-08-06,AAPL,173.85,175.75,167.81,172.73,2275468,464621059715853.56,16.91,Technology
2030-06-19,MSFT,89.53,90.05,87.31,89.87,1878996,40030527004875.97,52.76,Semiconductors
2027-02-01,MSFT,83.2,85.67,81.57,83.98,3142844,63216064807486.32,15.74,Semiconductors
2017-11-10,MSFT,,52.57,49.64,51.77,2437928,90567689565429.4,47.41,Consumer
2019-05-04,AMD,235.08,239.94,224.73,231.52,1138520,294335734732779.44,46.49,Semiconductors
2041-03-04,NFLX,,4612.66,4386.04,4474.81,2460948,6767018885761562.0,10.07,Semiconductors
2017-09-14,GOOGL,156.08,157.91,150.86,155.03,3476918,331561690429323.0,46.39,Consumer
2033-03-26,AMD,1041.85,1074.35,1025.79,1045.49,11936936,1228199341965061.8,N/A,Technology
2020-02-18,GOOGL,106.29,107.35,104.81,105.77,9780217,,58.02,Consumer
2018-10-09,GOOGL,,101.71,99.83,100.6,2216876,76559863469537.25,59.96,Semiconductors
2031-01-18,INTC,4785.62,4902.96,4621.43,4752.37,4813048,5542368607895398.0,12.56,Semiconductors
2025-02-03,MSFT,93.43,95.8,91.93,92.92,4354217,230534247488344.5,16.45,Semiconductors
2022-05-10,MSFT,55.04,55.67,54.6,54.87,,139258999321435.67,50.95,Technology
2030-09-26,,87.67,88.97,86.3,88.08,3863203,69050947558199.46,35.03,Semiconductors
2028-06-19,INTC,3284.32,3377.22,3240.51,,1667631,3528515110089337.0,15.21,Consumer
2022-10-28,NVDA,1066.25,1069.21,1034.33,1062.64,229777,2022506499529753.8,27.29,Technology
2029-04-05,INTC,5324.15,5395.18,5217.3,5340.61,6661852,1.0931635849614588e+16,59.07,Consumer
2032-10-15,NVDA,1309.04,1323.17,1269.68,1299.25,2241598,729576440820621.5,28.76,Consumer
2040-04-07,AMD,4235.0,4273.63,4160.11,4215.22,536882,1795671177643340.2,55.43,Consumer
2020-07-28,NFLX,253.55,260.01,250.71,258.16,,525676515045991.7,13.24,Consumer
2033-06-10,MSFT,58.33,59.74,57.23,58.94,1324644,21011320400650.21,,Semiconductors
2023-08-05,AMZN,54.82,57.14,54.16,55.53,501765,61666157182431.59,40.55,Technology
